timestamp,pyros,servos,servos_deg,accelerometer,barometer,barofilteredalt,barofilteredvelo,temp,gyro,magnetometer,heading,gps_fix,lat,lon,gpsalt,pdop,hdop,vdop,gps_horiz_prec,gps_vert_prec,gps_num_sat,flight_time,last_rec,yaw_gyro_int,pitch_gyro_int,roll_gyro_int,batt_voltage,state,pktnum,rssi,armed_pyros,fired_pyros,badpackets,rxrssi,accel_integrated_velo,baro_max_alt,gps_max_alt,pyro_resistances,cell_voltages,total_current,converter_voltages,converter_currents,bms_protections_enabled,bms_protection_status,bms_temp,enabled_status,angleFromVertical,gnd_lat,gnd_lon,gnd_fix,gnd_alt
1774902914.387876,"[1, 1, 1, 1, 1, 1]","[1291, 1500, 1500, 1500]","[-25.08, 0.0, 0.0, 0.0]","[-0.35012805078125, 2.5328738203125, 10.20887587890625]",0,0.0,0,30.964299697875976,"[0.0, 5.8898925771599995, 2.31933593712]","[0, 0, 0]",0,3,0.0,0.0,0.0,0,0,0,4294967.295,3750036.224,0,29927,0,0.0,0.0,0.0,0,state.PRE_FLIGHT,501,-22,0,-23,0.0,0,0,"[10.6, 0.5, 17.0, 10.8, 15.9, 16.5, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9936000000000003, 3.3136, 5.0064, 7.3632, 8.4464, 27.8256]","[0.03625, 0.633125, 0.001875, -0.00375, -0.001875, -0.0025]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",0.0,42.3602178,-71.093274,3,-25.589
1774902914.4443972,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1400, 1400]","[-25.08, 0.0, -10.0, -10.0]","[-0.36238636328125, 2.5129540624999995, 10.195851421875]",0,0.2497200071811676,0,30.492129287719727,"[-26.42822265192, -3.63159179628, -8.66699218608]","[0, 0, 0]",0,3,0.0,0.0,0.0,0,0,0,4294967.295,3750036.224,0,37574,0,-0.05614703521132469,0.24291062355041504,0.7580349445343018,0,state.FLIGHT,502,-21,0,-23,2.0042264461517334,0,0,"[10.4, 0.5, 16.5, 10.4, 15.9, 17.6, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9952, 3.3104, 5.0064, 7.3632, 8.440000000000001, 27.8272]","[0.03125, 0.23375, -0.00125, -0.001875, -0.0075, -0.000625]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",0.2493151453664551,42.3602182,-71.093273,3,-25.614
1774902914.5034025,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1400, 1400]","[-25.08, 0.0, -10.0, -10.0]","[-0.3723462421875, 2.51218791796875, 10.21347274609375]",0,1.2118200063705444,0,30.544592666625977,"[-44.189453117759996, 0.762939453, 8.66699218608]","[0, 0, 0]",0,3,0.0,0.0,0.001,0,0,0,4294967.295,3750036.992,0,37634,0,0.23531724512577057,0.513278603553772,3.069516897201538,0,state.FLIGHT,503,-22,0,-23,2.0258426666259766,1,1,"[10.8, 0.5, 17.0, 10.4, 15.0, 15.9, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9952, 3.3104, 5.0064, 7.3632, 8.440000000000001, 27.8272]","[0.03125, 0.23375, -0.00125, -0.001875, -0.0075, -0.000625]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",0.5646482528043937,42.3602182,-71.093273,3,-25.614
1774902914.563925,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1400, 1400]","[-25.08, 0.0, -10.0, -10.0]","[-0.35549106249999995, 2.51525249609375, 10.22956178125]",0,2.9037399291992188,0,30.531476821899414,"[-37.9943847594, -0.03051757812, 11.444091795]","[0, 0, 0]",0,3,0.0,0.0,0.001,0,0,0,4294967.295,3750036.992,0,37694,0,0.6314358711242676,0.5022740960121155,5.624091625213623,0,state.FLIGHT,504,-22,0,-23,2.048619270324707,1,2,"[10.2, 0.5, 15.5, 10.4, 15.9, 16.5, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9952, 3.3104, 5.0064, 7.3632, 8.440000000000001, 27.8272]","[0.03125, 0.23375, -0.00125, -0.001875, -0.0075, -0.000625]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",0.8068335102468891,42.360219199999996,-71.093271,3,-25.638
1774902914.6209323,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1400, 1400]","[-25.08, 0.0, -10.0, -10.0]","[-0.36391865234375, 2.491502015625, 10.2188357578125]",0,4.897819995880127,0,30.562080459594725,"[-16.54052734104, -4.36401367116, 4.7302246086]","[0, 0, 0]",0,3,0.0,0.0,0.004,0,0,0,4294967.295,3750036.992,0,37748,0,0.7065150141716003,0.643242359161377,7.065873146057129,0,state.FLIGHT,505,-22,0,-23,2.0679526329040527,4,4,"[10.4, 0.5, 17.0, 10.8, 15.9, 16.5, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9968000000000004, 3.3120000000000003, 5.0048, 7.3696, 8.448, 27.8288]","[0.0325, 0.249375, -0.00125, 0.00125, 0.000625, -0.0075]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",0.9554596936401093,42.360219199999996,-71.093271,3,-25.638
1774902914.6784415,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1400, 1400]","[-25.08, 0.0, -10.0, -10.0]","[-0.35472491796875, 2.51218791796875, 10.232626359374999]",0,8.012160301208496,0,30.605799942016603,"[16.54052734104, -6.5612792958, 13.30566406032]","[0, 0, 0]",0,3,0.0,0.0,0.004,0,0,0,4294967.295,3750036.992,0,37808,0,0.8920528888702393,0.6865907311439514,6.900473117828369,0,state.FLIGHT,506,-22,0,-23,2.0939104557037354,4,8,"[10.4, 0.5, 17.0, 10.8, 15.9, 17.0, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9968000000000004, 3.3120000000000003, 5.0048, 7.3696, 8.448, 27.8288]","[0.0325, 0.249375, -0.00125, 0.00125, 0.000625, -0.0075]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",1.125667401007348,42.360219,-71.0932705,3,-25.668
1774902914.7374651,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1600, 1600]","[-25.08, 0.0, 10.0, 10.0]","[-0.35932178515625, 2.5474305664062498, 10.2249649140625]",0,11.881739616394043,0,30.618915786743162,"[40.71044921208, 2.10571289028, 9.21630859224]","[0, 0, 0]",0,3,0.0,0.0,0.009,0,0,0,4294967.295,3750036.992,0,37868,0,1.1859540939331055,0.643873929977417,4.977890968322754,0,state.FLIGHT,507,-22,0,-23,2.117584466934204,9,11,"[10.6, 0.5, 16.5, 10.8, 15.9, 17.6, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9952, 3.3120000000000003, 5.0016, 7.3632, 8.448, 27.8256]","[0.03375, 0.25375000000000003, -0.000625, -0.000625, 0.000625, -0.00625]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",1.3494449013290881,42.360219,-71.0932705,3,-25.668
1774902914.8014674,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1600, 1600]","[-25.08, 0.0, 10.0, 10.0]","[-0.35012805078125, 2.49992960546875, 10.221900335937498]",0,16.515369415283203,0,30.61454383850098,"[42.78564452424, 0.1525878906, -15.96069335676]","[0, 0, 0]",0,3,0.0,0.0,0.009,0,0,0,4294967.295,3750036.992,0,37928,0,0.901800274848938,0.7427571415901184,2.3404781818389893,0,state.FLIGHT,508,-22,0,-23,2.1437411308288574,9,16,"[10.8, 0.5, 15.5, 10.6, 16.5, 16.5, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9952, 3.3120000000000003, 5.0016, 7.3632, 8.448, 27.8256]","[0.03375, 0.25375000000000003, -0.000625, -0.000625, 0.000625, -0.00625]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",1.168283505659817,42.3602188,-71.0932704,3,-25.699
1774902914.8529909,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1600, 1600]","[-25.08, 0.0, 10.0, 10.0]","[-0.35932178515625, 2.5267446640624995, 10.211174312499999]",0,21.922189712524414,0,30.605799942016603,"[21.6674804652, -3.2043457026, -4.94384765544]","[0, 0, 0]",0,3,0.0,0.0,0.018,0,0,0,4294967.295,3750036.992,0,37982,0,0.9685985445976257,0.8187723755836487,0.6712029576301575,0,state.FLIGHT,509,-22,0,-23,2.169236660003662,18,21,"[10.6, 0.5, 16.5, 10.6, 15.9, 17.0, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9968000000000004, 3.3104, 5.0016, 7.3632, 8.457600000000001, 27.824]","[0.036875, 0.623125, 0.004375, -0.0025, -0.004375, -0.00125]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",1.2682694819324252,42.3602188,-71.0932709,3,-25.712
1774902914.9164069,"[0, 0, 0, 0, 0, 0]","[1291, 1500, 1400, 1400]","[-25.08, 0.0, -10.0, -10.0]","[-0.37311238671874997, 2.54130141015625, 10.238755515624998]",0,28.11149024963379,0,30.59268409729004,"[-11.16943359192, -6.31713867084, -6.80541992076]","[0, 0, 0]",0,3,0.0,0.0,0.028,0,0,0,4294967.295,3750036.992,0,38042,0,0.9415177702903748,0.9945356845855713,0.5057810544967651,0,state.FLIGHT,510,-22,0,-23,2.193904161453247,28,28,"[10.6, 0.5, 17.0, 10.6, 15.5, 16.5, 0, 0]","[3.646, 3.647, 3.647]",0.262,"[2.9968000000000004, 3.3104, 5.0016, 7.3632, 8.457600000000001, 27.824]","[0.036875, 0.623125, 0.004375, -0.0025, -0.004375, -0.00125]",0,0,29.5,"[1, 1, 1, 1, 1, 1]",1.3694772387091836,42.3602188,-71.0932709,3,-25.712
